Currency,Date,Open,High,Low,Close,Volume,Market Cap
ripple,"Jul 01, 2018",0.465944,0.466280,0.450816,0.461358,"267,224,992","18,113,882,700"
ripple,"Jun 30, 2018",0.454112,0.480147,0.454112,0.466245,"345,528,992","18,305,756,569"
ripple,"Jun 29, 2018",0.448354,0.458340,0.427302,0.453080,"309,777,984","17,788,871,058"
ripple,"Jun 28, 2018",0.470330,0.471683,0.445750,0.448458,"220,566,000","17,607,401,644"
ripple,"Jun 27, 2018",0.455551,0.472758,0.451960,0.470370,"215,618,000","18,467,712,721"
ripple,"Jun 26, 2018",0.482381,0.482872,0.456001,0.456001,"179,426,000","17,903,549,770"
ripple,"Jun 25, 2018",0.477106,0.491110,0.475560,0.481753,"231,728,992","18,914,626,969"
ripple,"Jun 24, 2018",0.491773,0.493725,0.450048,0.477380,"369,520,000","18,734,923,547"
ripple,"Jun 23, 2018",0.487309,0.496713,0.480874,0.491284,"204,927,008","19,280,590,263"
ripple,"Jun 22, 2018",0.535091,0.535091,0.477286,0.486947,"339,428,992","19,110,383,377"
ripple,"Jun 21, 2018",0.539228,0.547007,0.530697,0.534775,"194,312,000","20,987,407,809"
ripple,"Jun 20, 2018",0.549738,0.550554,0.525859,0.539286,"256,920,000","21,164,443,378"
ripple,"Jun 19, 2018",0.538614,0.558059,0.534595,0.549621,"255,400,000","21,570,043,602"
ripple,"Jun 18, 2018",0.528820,0.547794,0.511833,0.537495,"276,527,008","21,094,155,037"
ripple,"Jun 17, 2018",0.535536,0.538881,0.525215,0.528216,"166,028,000","20,729,997,855"
ripple,"Jun 16, 2018",0.537106,0.539293,0.523588,0.534784,"202,682,000","20,987,761,016"
ripple,"Jun 15, 2018",0.560062,0.560062,0.534301,0.537707,"241,684,992","21,102,475,042"
ripple,"Jun 14, 2018",0.535435,0.570590,0.526614,0.561306,"379,824,992","22,028,624,987"
ripple,"Jun 13, 2018",0.562845,0.564642,0.517036,0.534663,"359,864,992","20,982,481,909"
ripple,"Jun 12, 2018",0.602136,0.602139,0.556653,0.562933,"309,544,000","22,091,918,627"
ripple,"Jun 11, 2018",0.586198,0.604066,0.568721,0.604066,"336,547,008","23,706,154,937"
ripple,"Jun 10, 2018",0.659514,0.659514,0.561237,0.588126,"492,555,008","23,080,600,594"
ripple,"Jun 09, 2018",0.674778,0.678893,0.659755,0.659755,"175,990,000","25,891,631,461"
ripple,"Jun 08, 2018",0.677586,0.679668,0.660804,0.674343,"221,887,008","26,464,127,494"
ripple,"Jun 07, 2018",0.675313,0.688223,0.673146,0.678128,"244,568,000","26,612,667,217"
ripple,"Jun 06, 2018",0.677901,0.681668,0.660059,0.674797,"273,966,016","26,480,063,918"
ripple,"Jun 05, 2018",0.661898,0.683840,0.641428,0.677015,"386,328,000","26,567,101,622"
ripple,"Jun 04, 2018",0.692466,0.703623,0.644603,0.661425,"558,131,008","25,955,326,234"
ripple,"Jun 03, 2018",0.643412,0.673594,0.640891,0.671205,"327,804,000","26,339,108,357"
ripple,"Jun 02, 2018",0.623462,0.648982,0.619477,0.643451,"315,206,016","25,249,999,048"
ripple,"Jun 01, 2018",0.612893,0.624824,0.609069,0.623364,"263,088,000","24,461,754,519"
ripple,"May 31, 2018",0.603452,0.621636,0.596089,0.612622,"283,328,000","24,008,636,723"
ripple,"May 30, 2018",0.603769,0.627679,0.590058,0.605817,"320,604,992","23,741,948,989"
ripple,"May 29, 2018",0.556084,0.610749,0.551635,0.601241,"380,744,000","23,562,615,694"
ripple,"May 28, 2018",0.608368,0.609781,0.552299,0.552299,"327,903,008","21,644,580,268"
ripple,"May 27, 2018",0.612040,0.612884,0.603328,0.607881,"186,963,008","23,822,837,083"
ripple,"May 26, 2018",0.610118,0.626494,0.603800,0.612708,"213,242,000","24,012,007,060"
ripple,"May 25, 2018",0.632924,0.636208,0.603334,0.611001,"289,816,000","23,945,109,784"
ripple,"May 24, 2018",0.599207,0.640258,0.589272,0.631997,"440,532,992","24,767,942,357"
ripple,"May 23, 2018",0.648634,0.649121,0.586997,0.599594,"482,480,992","23,498,069,816"
ripple,"May 22, 2018",0.682151,0.682933,0.644588,0.645567,"234,712,992","25,299,750,226"
ripple,"May 21, 2018",0.700441,0.703051,0.676203,0.681587,"250,480,992","26,711,372,882"
ripple,"May 20, 2018",0.677258,0.704614,0.673348,0.700244,"275,614,016","27,442,540,120"
ripple,"May 19, 2018",0.680759,0.690450,0.665896,0.676713,"249,039,008","26,520,360,977"
ripple,"May 18, 2018",0.665400,0.685625,0.653390,0.680294,"344,944,000","26,660,700,253"
ripple,"May 17, 2018",0.713388,0.714618,0.661213,0.667310,"337,999,008","26,151,857,706"
ripple,"May 16, 2018",0.695920,0.714081,0.669438,0.714081,"429,641,984","27,984,811,710"
ripple,"May 15, 2018",0.738938,0.752269,0.692667,0.698588,"422,980,000","27,377,641,532"
ripple,"May 14, 2018",0.744701,0.756983,0.707693,0.740898,"613,462,016","29,035,769,088"
ripple,"May 13, 2018",0.698085,0.758977,0.680971,0.745748,"532,488,000","29,225,840,434"
ripple,"May 12, 2018",0.685772,0.714918,0.639771,0.696735,"596,684,992","27,305,022,521"
ripple,"May 11, 2018",0.756578,0.761326,0.656026,0.684948,"991,409,024","26,843,090,365"
ripple,"May 10, 2018",0.803212,0.808914,0.757342,0.758237,"399,324,000","29,706,405,924"
ripple,"May 09, 2018",0.813393,0.819969,0.770300,0.802043,"611,574,976","31,422,648,759"
ripple,"May 08, 2018",0.833086,0.846992,0.803568,0.813970,"465,040,992","31,889,927,859"
ripple,"May 07, 2018",0.871214,0.871236,0.812933,0.832641,"602,534,976","32,621,425,142"
ripple,"May 06, 2018",0.904235,0.918675,0.855972,0.871424,"640,057,024","34,140,875,579"
ripple,"May 05, 2018",0.895562,0.922354,0.895562,0.905103,"668,800,000","35,460,360,179"
ripple,"May 04, 2018",0.881536,0.927695,0.866922,0.895442,"1,007,609,984","35,081,859,015"
ripple,"May 03, 2018",0.858980,0.892916,0.847319,0.884466,"725,228,992","34,651,838,439"
ripple,"May 02, 2018",0.839355,0.864280,0.831713,0.859094,"544,425,984","33,636,838,508"
ripple,"May 01, 2018",0.838355,0.842069,0.797826,0.841407,"630,809,024","32,944,324,345"
ripple,"Apr 30, 2018",0.871404,0.876788,0.831208,0.837938,"575,363,968","32,802,091,383"
ripple,"Apr 29, 2018",0.864399,0.904945,0.834480,0.872778,"896,313,984","34,165,945,109"
ripple,"Apr 28, 2018",0.812063,0.887591,0.812063,0.863804,"788,718,976","33,814,647,080"
ripple,"Apr 27, 2018",0.851139,0.859641,0.813885,0.813885,"673,793,024","31,860,507,753"
ripple,"Apr 26, 2018",0.801774,0.852414,0.771787,0.852414,"1,028,590,016","33,368,771,823"
ripple,"Apr 25, 2018",0.932771,0.932771,0.779231,0.800607,"1,614,050,048","31,340,724,464"
ripple,"Apr 24, 2018",0.876012,0.965610,0.873566,0.934781,"1,572,930,048","36,593,127,159"
ripple,"Apr 23, 2018",0.866578,0.886290,0.863304,0.876657,"674,545,024","34,317,793,232"
ripple,"Apr 22, 2018",0.866820,0.911901,0.848091,0.869995,"946,398,976","34,036,636,008"
ripple,"Apr 21, 2018",0.925021,0.925021,0.821113,0.873103,"1,563,970,048","34,158,229,655"
ripple,"Apr 20, 2018",0.791172,0.938354,0.791172,0.924465,"2,344,069,888","36,167,654,650"
ripple,"Apr 19, 2018",0.712059,0.791976,0.706841,0.791976,"878,328,000","30,984,314,668"
ripple,"Apr 18, 2018",0.657052,0.721426,0.657052,0.708932,"624,049,024","27,735,401,282"
ripple,"Apr 17, 2018",0.664890,0.677356,0.654346,0.656933,"442,352,992","25,701,055,067"
ripple,"Apr 16, 2018",0.682296,0.687165,0.638610,0.663297,"531,996,000","25,950,032,534"
ripple,"Apr 15, 2018",0.634883,0.682534,0.634143,0.682534,"609,636,992","26,702,637,741"
ripple,"Apr 14, 2018",0.637380,0.661508,0.616307,0.632184,"626,268,032","24,732,805,014"
ripple,"Apr 13, 2018",0.630093,0.693112,0.605816,0.638087,"1,245,170,048","24,963,746,873"
ripple,"Apr 12, 2018",0.538657,0.644518,0.506543,0.628737,"1,346,739,968","24,597,948,740"
ripple,"Apr 11, 2018",0.492568,0.548455,0.489026,0.539506,"341,707,008","21,091,728,443"
ripple,"Apr 10, 2018",0.492134,0.493645,0.482839,0.491931,"154,495,008","19,231,806,625"
ripple,"Apr 09, 2018",0.501201,0.512142,0.482573,0.491855,"271,775,008","19,228,835,441"
ripple,"Apr 08, 2018",0.488227,0.501418,0.487591,0.500398,"137,548,000","19,562,819,931"
ripple,"Apr 07, 2018",0.476851,0.495667,0.474575,0.487867,"209,076,000","19,072,926,493"
ripple,"Apr 06, 2018",0.494781,0.498090,0.465615,0.476431,"218,156,000","18,625,841,555"
ripple,"Apr 05, 2018",0.501950,0.505882,0.484490,0.495801,"358,755,008","19,383,102,419"
ripple,"Apr 04, 2018",0.554569,0.563117,0.498487,0.501631,"415,257,984","19,611,023,475"
ripple,"Apr 03, 2018",0.501533,0.562698,0.499658,0.558044,"578,238,976","21,816,462,667"
ripple,"Apr 02, 2018",0.486067,0.510446,0.478596,0.500688,"262,342,000","19,574,157,342"
ripple,"Apr 01, 2018",0.513854,0.515437,0.466223,0.485081,"297,868,992","18,964,009,158"
ripple,"Mar 31, 2018",0.510617,0.529406,0.505167,0.512353,"293,208,000","20,030,194,925"
ripple,"Mar 30, 2018",0.513268,0.531276,0.484362,0.509565,"518,219,008","19,921,199,401"
ripple,"Mar 29, 2018",0.577767,0.578640,0.511511,0.511511,"420,550,016","19,997,127,300"
ripple,"Mar 28, 2018",0.577511,0.594023,0.572828,0.578002,"258,298,000","22,596,541,567"
ripple,"Mar 27, 2018",0.599026,0.604332,0.565132,0.577917,"351,380,992","22,593,218,558"
ripple,"Mar 26, 2018",0.642683,0.644121,0.585922,0.599463,"384,504,992","23,435,542,779"
ripple,"Mar 25, 2018",0.638632,0.657213,0.631901,0.641875,"229,352,000","25,093,607,148"
ripple,"Mar 24, 2018",0.646214,0.679608,0.640516,0.641265,"390,740,000","25,069,759,669"
ripple,"Mar 23, 2018",0.663111,0.663111,0.625258,0.643174,"387,164,000","25,144,390,549"
ripple,"Mar 22, 2018",0.693145,0.701351,0.636741,0.662743,"449,041,984","25,909,425,483"
ripple,"Mar 21, 2018",0.713055,0.720610,0.679162,0.693664,"527,324,000","27,118,166,203"
ripple,"Mar 20, 2018",0.736759,0.736759,0.673427,0.709808,"814,275,968","27,749,301,270"
ripple,"Mar 19, 2018",0.672126,0.749080,0.640012,0.749080,"1,096,930,048","29,284,604,563"
ripple,"Mar 18, 2018",0.634466,0.677591,0.548815,0.658777,"923,606,016","25,752,723,731"
ripple,"Mar 17, 2018",0.687745,0.689434,0.626709,0.637856,"319,824,000","24,934,885,930"
ripple,"Mar 16, 2018",0.699063,0.711780,0.674463,0.689260,"502,740,000","26,944,356,526"
ripple,"Mar 15, 2018",0.702913,0.730673,0.643845,0.697269,"888,345,024","27,257,442,083"
ripple,"Mar 14, 2018",0.789569,0.799080,0.676010,0.701902,"479,148,992","27,438,554,006"
ripple,"Mar 13, 2018",0.798451,0.805729,0.778471,0.789711,"279,679,008","30,871,158,542"
ripple,"Mar 12, 2018",0.832127,0.838328,0.787882,0.801048,"355,031,008","31,314,533,735"
ripple,"Mar 11, 2018",0.795765,0.840407,0.775737,0.831122,"472,972,000","32,490,185,241"
ripple,"Mar 10, 2018",0.854872,0.860443,0.793736,0.796627,"402,670,016","31,141,708,195"
ripple,"Mar 09, 2018",0.826122,0.856182,0.751485,0.849761,"989,203,008","33,218,820,222"
ripple,"Mar 08, 2018",0.872508,0.888562,0.825387,0.825857,"499,496,000","32,284,366,089"
ripple,"Mar 07, 2018",0.924378,0.930659,0.824895,0.871210,"809,598,016","34,057,303,602"
ripple,"Mar 06, 2018",0.954448,0.991306,0.916863,0.922887,"875,180,032","36,077,458,649"
ripple,"Mar 05, 2018",1.01,1.08,0.956116,0.959368,"1,706,819,968","37,503,572,321"
ripple,"Mar 04, 2018",0.906008,1.03,0.895618,1.01,"797,225,984","39,308,526,146"
ripple,"Mar 03, 2018",0.908786,0.926512,0.903604,0.907804,"280,852,992","35,487,834,666"
ripple,"Mar 02, 2018",0.926638,0.933912,0.902286,0.910144,"271,036,000","35,579,309,844"
ripple,"Mar 01, 2018",0.904131,0.953796,0.890630,0.928347,"475,256,992","36,293,542,331"
ripple,"Feb 28, 2018",0.944697,0.955550,0.903787,0.904583,"329,529,984","35,364,493,451"
ripple,"Feb 27, 2018",0.959302,0.972580,0.944977,0.947305,"312,712,992","37,034,701,591"
ripple,"Feb 26, 2018",0.943704,0.970906,0.913403,0.956859,"458,612,992","37,408,213,331"
ripple,"Feb 25, 2018",0.951977,0.967597,0.915279,0.943487,"360,271,008","36,885,437,636"
ripple,"Feb 24, 2018",0.997659,1.01,0.929456,0.954402,"489,920,000","37,312,157,402"
ripple,"Feb 23, 2018",0.934176,1.03,0.898286,0.998855,"896,403,968","39,050,038,644"
ripple,"Feb 22, 2018",1.01,1.05,0.922458,0.941788,"889,707,008","36,738,411,366"
ripple,"Feb 21, 2018",1.08,1.10,0.998881,1.02,"871,526,016","39,609,567,670"
ripple,"Feb 20, 2018",1.14,1.17,1.08,1.09,"806,673,024","42,498,980,287"
ripple,"Feb 19, 2018",1.12,1.17,1.12,1.14,"556,304,000","44,642,926,789"
ripple,"Feb 18, 2018",1.20,1.21,1.09,1.12,"1,113,650,048","43,708,265,978"
ripple,"Feb 17, 2018",1.14,1.22,1.13,1.20,"1,186,729,984","47,005,324,901"
ripple,"Feb 16, 2018",1.14,1.15,1.11,1.14,"568,339,008","44,393,657,900"
ripple,"Feb 15, 2018",1.14,1.16,1.11,1.15,"1,188,530,048","44,738,109,276"
ripple,"Feb 14, 2018",1.03,1.17,1.02,1.14,"1,457,600,000","44,533,700,985"
ripple,"Feb 13, 2018",1.08,1.08,1.01,1.03,"921,100,032","40,078,458,444"
ripple,"Feb 12, 2018",1.01,1.11,1.01,1.08,"1,756,290,048","42,169,352,413"
ripple,"Feb 11, 2018",1.07,1.08,0.929767,1.00,"2,555,310,080","39,171,494,176"
ripple,"Feb 10, 2018",0.947251,1.30,0.947251,1.07,"4,682,010,112","41,768,727,766"
ripple,"Feb 09, 2018",0.797140,0.954428,0.771540,0.954428,"1,690,339,968","37,231,487,854"
ripple,"Feb 08, 2018",0.729252,0.806970,0.722611,0.805263,"947,315,008","31,412,678,173"
ripple,"Feb 07, 2018",0.774576,0.805478,0.706950,0.723895,"1,133,369,984","28,238,576,299"
ripple,"Feb 06, 2018",0.705121,0.786004,0.588360,0.776393,"2,361,139,968","30,286,482,112"
ripple,"Feb 05, 2018",0.825943,0.833866,0.675827,0.691799,"1,286,179,968","26,986,536,508"
ripple,"Feb 04, 2018",0.913418,0.952947,0.796821,0.815703,"1,190,960,000","31,819,934,387"
ripple,"Feb 03, 2018",0.891992,0.974799,0.761635,0.924043,"1,988,960,000","36,046,192,831"
ripple,"Feb 02, 2018",0.960642,0.960642,0.635185,0.884784,"3,529,760,000","34,514,730,026"
ripple,"Feb 01, 2018",1.16,1.16,0.930378,0.962530,"1,410,419,968","37,547,540,521"
ripple,"Jan 31, 2018",1.13,1.19,1.04,1.16,"1,264,029,952","45,029,992,212"
ripple,"Jan 30, 2018",1.33,1.33,1.13,1.14,"1,134,640,000","44,106,838,439"
ripple,"Jan 29, 2018",1.40,1.41,1.30,1.32,"1,073,680,000","51,289,462,908"
ripple,"Jan 28, 2018",1.22,1.44,1.22,1.40,"1,327,360,000","54,219,304,278"
ripple,"Jan 27, 2018",1.22,1.24,1.19,1.22,"689,100,992","47,227,276,392"
ripple,"Jan 26, 2018",1.31,1.33,1.13,1.22,"2,037,570,048","47,155,996,370"
ripple,"Jan 25, 2018",1.36,1.38,1.29,1.31,"986,067,968","50,834,665,371"
ripple,"Jan 24, 2018",1.35,1.42,1.31,1.36,"1,853,440,000","52,574,827,666"
ripple,"Jan 23, 2018",1.35,1.43,1.20,1.34,"2,977,080,064","51,796,945,678"
ripple,"Jan 22, 2018",1.39,1.43,1.16,1.36,"2,642,510,080","52,582,575,495"
ripple,"Jan 21, 2018",1.58,1.58,1.34,1.38,"2,840,750,080","53,461,566,645"
ripple,"Jan 20, 2018",1.56,1.63,1.50,1.58,"2,346,449,920","61,154,385,624"
ripple,"Jan 19, 2018",1.58,1.70,1.50,1.55,"3,697,430,016","60,125,086,600"
ripple,"Jan 18, 2018",1.31,1.73,1.26,1.60,"9,110,439,936","61,850,140,629"
ripple,"Jan 17, 2018",1.18,1.38,0.897797,1.31,"7,251,210,240","50,606,491,820"
ripple,"Jan 16, 2018",1.68,1.70,0.909313,1.18,"5,687,960,064","45,682,746,768"
ripple,"Jan 15, 2018",1.86,1.90,1.67,1.68,"1,838,460,032","64,955,082,926"
ripple,"Jan 14, 2018",2.02,2.02,1.81,1.86,"1,978,200,064","72,100,905,208"
ripple,"Jan 13, 2018",2.05,2.12,1.98,2.02,"2,130,169,984","78,305,366,321"
ripple,"Jan 12, 2018",1.94,2.16,1.87,2.04,"3,330,810,112","79,152,978,766"
ripple,"Jan 11, 2018",1.98,2.25,1.62,1.95,"6,296,119,808","75,572,319,796"
ripple,"Jan 10, 2018",2.13,2.16,1.70,1.97,"4,833,639,936","76,506,707,920"
ripple,"Jan 09, 2018",2.44,2.53,1.98,2.10,"3,694,700,032","81,421,159,857"
ripple,"Jan 08, 2018",3.36,3.36,2.07,2.46,"3,315,259,904","95,151,474,965"
ripple,"Jan 07, 2018",3.09,3.49,3.08,3.38,"2,395,150,080","130,853,470,856"
ripple,"Jan 06, 2018",3.02,3.24,2.99,3.09,"2,777,560,064","119,857,751,982"
ripple,"Jan 05, 2018",3.30,3.56,2.83,3.05,"6,288,500,224","118,104,418,286"
ripple,"Jan 04, 2018",3.12,3.84,3.12,3.20,"8,103,660,032","123,834,712,592"
ripple,"Jan 03, 2018",2.46,3.28,2.44,3.11,"6,635,879,936","120,299,378,234"
ripple,"Jan 02, 2018",2.37,2.49,2.25,2.48,"3,171,010,048","96,107,944,451"
ripple,"Jan 01, 2018",2.30,2.39,2.15,2.39,"1,894,230,016","92,626,457,504"
ripple,"Dec 31, 2017",2.10,2.39,1.87,2.30,"4,642,079,744","89,122,114,461"
ripple,"Dec 30, 2017",2.20,2.85,2.04,2.16,"8,108,389,888","83,638,588,508"
ripple,"Dec 29, 2017",1.44,2.27,1.44,2.21,"7,545,739,776","85,791,710,178"
ripple,"Dec 28, 2017",1.39,1.50,1.26,1.43,"2,843,300,096","55,431,067,579"
ripple,"Dec 27, 2017",1.18,1.47,1.18,1.40,"2,854,259,968","54,220,856,694"
ripple,"Dec 26, 2017",1.12,1.19,1.09,1.19,"938,846,976","46,079,825,404"
ripple,"Dec 25, 2017",1.05,1.13,1.00,1.12,"686,014,016","43,477,717,045"
ripple,"Dec 24, 2017",1.18,1.18,0.911226,1.04,"754,958,976","40,441,730,263"
ripple,"Dec 23, 2017",1.17,1.21,1.08,1.17,"1,497,590,016","45,492,927,360"
ripple,"Dec 22, 2017",1.17,1.38,0.741013,1.14,"4,644,700,160","44,095,993,796"
ripple,"Dec 21, 2017",0.782515,1.24,0.782515,1.19,"3,626,109,952","46,218,124,151"
ripple,"Dec 20, 2017",0.787171,0.789044,0.730953,0.775964,"1,007,420,032","30,060,181,792"
ripple,"Dec 19, 2017",0.777447,0.863536,0.756724,0.791257,"1,449,670,016","30,652,619,534"
ripple,"Dec 18, 2017",0.728036,0.792014,0.689323,0.778407,"1,342,720,000","30,154,821,523"
ripple,"Dec 17, 2017",0.754125,0.765981,0.719929,0.728366,"805,200,000","28,216,275,976"
ripple,"Dec 16, 2017",0.755493,0.815923,0.741667,0.758642,"1,334,770,048","29,389,142,325"
ripple,"Dec 15, 2017",0.861760,0.861760,0.666114,0.756181,"3,194,210,048","29,293,805,290"
ripple,"Dec 14, 2017",0.470648,0.892267,0.466401,0.864263,"6,358,700,032","33,480,809,543"
ripple,"Dec 13, 2017",0.372689,0.513768,0.342964,0.471063,"2,738,759,936","18,248,577,789"
ripple,"Dec 12, 2017",0.252258,0.434102,0.250961,0.373541,"1,555,040,000","14,470,658,905"
ripple,"Dec 11, 2017",0.236574,0.252777,0.235804,0.251691,"176,100,992","9,750,294,106"
ripple,"Dec 10, 2017",0.245548,0.245548,0.229304,0.237333,"198,174,000","9,194,077,464"
ripple,"Dec 09, 2017",0.252162,0.255684,0.240073,0.244708,"205,288,992","9,479,778,657"
ripple,"Dec 08, 2017",0.223636,0.278673,0.222168,0.252125,"660,172,032","9,767,106,895"
ripple,"Dec 07, 2017",0.232623,0.233760,0.221340,0.222823,"275,204,992","8,631,972,508"
ripple,"Dec 06, 2017",0.245416,0.245705,0.227742,0.232544,"274,526,016","9,008,555,737"
ripple,"Dec 05, 2017",0.253598,0.253988,0.245234,0.246101,"174,591,008","9,533,742,326"
ripple,"Dec 04, 2017",0.252919,0.255362,0.247160,0.253571,"104,650,000","9,814,930,420"
ripple,"Dec 03, 2017",0.255530,0.263072,0.247391,0.252558,"134,710,000","9,754,514,905"
ripple,"Dec 02, 2017",0.255656,0.259218,0.250756,0.255492,"118,250,000","9,867,834,407"
ripple,"Dec 01, 2017",0.250352,0.258828,0.239438,0.255699,"182,992,000","9,875,829,341"
ripple,"Nov 30, 2017",0.246433,0.261524,0.229586,0.250878,"270,907,008","9,689,628,483"
ripple,"Nov 29, 2017",0.297867,0.297867,0.239409,0.243064,"541,177,984","9,387,829,374"
ripple,"Nov 28, 2017",0.254037,0.301084,0.253415,0.299152,"720,742,976","11,554,108,929"
ripple,"Nov 27, 2017",0.248305,0.254733,0.247861,0.253927,"196,735,008","9,807,389,615"
ripple,"Nov 26, 2017",0.252914,0.252914,0.248589,0.248818,"133,297,000","9,610,065,370"
ripple,"Nov 25, 2017",0.244178,0.255700,0.243584,0.252393,"212,592,992","9,748,142,132"
ripple,"Nov 24, 2017",0.242851,0.245388,0.238421,0.244642,"211,486,000","9,448,776,263"
ripple,"Nov 23, 2017",0.238991,0.250096,0.237304,0.242402,"240,684,992","9,362,261,033"
ripple,"Nov 22, 2017",0.232642,0.240848,0.232317,0.238859,"167,078,000","9,225,420,204"
ripple,"Nov 21, 2017",0.237978,0.240974,0.227200,0.233271,"217,851,008","9,009,595,604"
ripple,"Nov 20, 2017",0.231336,0.243430,0.230917,0.238759,"214,663,008","9,221,563,181"
ripple,"Nov 19, 2017",0.228140,0.236231,0.226037,0.231016,"193,808,000","8,922,506,124"
ripple,"Nov 18, 2017",0.226547,0.230399,0.222399,0.228627,"144,298,000","8,830,236,034"
ripple,"Nov 17, 2017",0.224768,0.239409,0.220273,0.226581,"397,071,008","8,751,213,596"
ripple,"Nov 16, 2017",0.212655,0.271790,0.209287,0.227107,"1,022,579,968","8,771,529,238"
ripple,"Nov 15, 2017",0.208937,0.213105,0.208058,0.212956,"100,294,000","8,224,976,687"
ripple,"Nov 14, 2017",0.203679,0.213693,0.203679,0.209825,"127,361,000","8,104,043,784"
ripple,"Nov 13, 2017",0.197472,0.204081,0.197456,0.203442,"132,567,000","7,857,514,002"
ripple,"Nov 12, 2017",0.210214,0.210214,0.195389,0.197339,"251,175,008","7,603,775,359"
ripple,"Nov 11, 2017",0.205948,0.214456,0.205459,0.210430,"134,503,008","8,108,191,735"
ripple,"Nov 10, 2017",0.218256,0.219068,0.205260,0.206483,"141,032,992","7,956,107,751"
ripple,"Nov 09, 2017",0.217911,0.221791,0.214866,0.217488,"147,916,992","8,380,147,337"
ripple,"Nov 08, 2017",0.210675,0.221458,0.208060,0.217437,"156,959,008","8,378,182,229"
ripple,"Nov 07, 2017",0.205103,0.211375,0.203978,0.210354,"114,073,000","8,105,263,338"
ripple,"Nov 06, 2017",0.201967,0.208662,0.201410,0.205990,"102,233,000","7,937,111,703"
ripple,"Nov 05, 2017",0.203274,0.205124,0.201117,0.202055,"46,959,000","7,785,490,097"
ripple,"Nov 04, 2017",0.208083,0.208479,0.202133,0.203750,"74,013,200","7,850,801,055"
ripple,"Nov 03, 2017",0.206205,0.228026,0.201728,0.208133,"373,401,984","8,019,684,790"
ripple,"Nov 02, 2017",0.194596,0.211848,0.183815,0.205861,"197,770,000","7,932,141,134"
ripple,"Nov 01, 2017",0.200247,0.201501,0.193613,0.194124,"67,921,000","7,479,896,462"
ripple,"Oct 31, 2017",0.202405,0.203778,0.200461,0.200558,"43,875,700","7,727,808,383"
ripple,"Oct 30, 2017",0.203076,0.204135,0.201946,0.202711,"34,835,100","7,810,766,786"
ripple,"Oct 29, 2017",0.201358,0.205209,0.200075,0.202785,"62,511,100","7,813,618,120"
ripple,"Oct 28, 2017",0.202592,0.203476,0.201401,0.201835,"26,864,900","7,777,013,158"
ripple,"Oct 27, 2017",0.203668,0.204492,0.201771,0.202785,"29,623,000","7,813,618,120"
ripple,"Oct 26, 2017",0.204444,0.206289,0.202660,0.203628,"38,193,100","7,846,100,208"
ripple,"Oct 25, 2017",0.207113,0.208237,0.201803,0.204604,"75,017,504","7,883,706,990"
ripple,"Oct 24, 2017",0.195567,0.217508,0.190455,0.206644,"220,080,992","7,962,311,329"
ripple,"Oct 23, 2017",0.203504,0.203919,0.190729,0.196928,"99,914,800","7,587,938,897"
ripple,"Oct 22, 2017",0.210958,0.211901,0.200722,0.204177,"75,849,504","7,867,254,022"
ripple,"Oct 21, 2017",0.210189,0.212381,0.200774,0.211016,"116,807,000","8,130,771,217"
ripple,"Oct 20, 2017",0.215086,0.223822,0.208754,0.210549,"182,704,000","8,112,776,988"
ripple,"Oct 19, 2017",0.218229,0.231790,0.208317,0.215150,"304,542,016","8,290,060,599"
ripple,"Oct 18, 2017",0.231216,0.238150,0.207265,0.218520,"354,224,992","8,419,911,885"
ripple,"Oct 17, 2017",0.256098,0.263147,0.222939,0.232064,"411,264,992","8,941,783,048"
ripple,"Oct 16, 2017",0.263386,0.291359,0.249010,0.256232,"963,158,016","9,873,013,281"
ripple,"Oct 15, 2017",0.257537,0.268419,0.249048,0.263983,"280,211,008","10,171,671,239"
ripple,"Oct 14, 2017",0.261150,0.267721,0.257320,0.257320,"211,160,000","9,914,935,595"
ripple,"Oct 13, 2017",0.248285,0.264250,0.238867,0.260489,"398,688,992","10,037,042,042"
ripple,"Oct 12, 2017",0.265046,0.267468,0.248414,0.248414,"245,004,000","9,588,892,546"
ripple,"Oct 11, 2017",0.260658,0.267843,0.259080,0.264439,"161,206,000","10,207,464,780"
ripple,"Oct 10, 2017",0.252825,0.266560,0.241193,0.260733,"384,048,992","10,064,411,507"
ripple,"Oct 09, 2017",0.278758,0.278758,0.240430,0.251825,"610,110,016","9,719,725,410"
ripple,"Oct 08, 2017",0.238312,0.279944,0.237532,0.279944,"529,838,016","10,805,038,460"
ripple,"Oct 07, 2017",0.233963,0.239336,0.233478,0.238610,"77,950,200","9,209,664,172"
ripple,"Oct 06, 2017",0.237726,0.242424,0.233533,0.234039,"167,492,000","9,033,236,633"
ripple,"Oct 05, 2017",0.215583,0.241023,0.215583,0.237016,"404,299,008","9,088,104,028"
ripple,"Oct 04, 2017",0.203218,0.217024,0.202647,0.214774,"123,573,000","8,235,260,297"
ripple,"Oct 03, 2017",0.203209,0.204808,0.198730,0.203318,"48,703,100","7,795,993,244"
ripple,"Oct 02, 2017",0.206077,0.206556,0.199444,0.202676,"77,412,304","7,771,376,497"
ripple,"Oct 01, 2017",0.197622,0.207185,0.196170,0.206532,"51,345,500","7,919,230,352"
ripple,"Sep 30, 2017",0.193824,0.199826,0.193497,0.197529,"54,729,300","7,574,020,743"
ripple,"Sep 29, 2017",0.196105,0.196203,0.187172,0.193606,"72,291,200","7,423,597,852"
